 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 18.6/(FRExt)| 09/21 | 14:49 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 123440|      0|   559920|          18114   |          15099   |
| 18.6/(FRExt)| 09/21 | 16:52 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.049| 40.978| 42.595| 218480| 122160|      0|   342320|          58722   |          13544   |
| 18.6/(FRExt)| 09/21 | 18:56 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 123440|      0|   559920|        5841425   |          14020   |
| 18.6/(FRExt)| 09/21 | 19:02 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 123440|      0|   559920|         108492   |          14059   |
| 18.6/(FRExt)| 09/21 | 19:35 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.049| 40.978| 42.595| 218480| 122160|      0|   342320|          97749   |          14103   |
| 18.6/(FRExt)| 09/21 | 20:15 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.049| 40.978| 42.595| 218480| 122160|      0|   342320|        1980476   |          14574   |
| 18.6/(FRExt)| 09/21 | 21:54 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 123440|      0|   559920|        2281546   |          14128   |
| 18.6/(FRExt)| 09/21 | 21:55 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 123440|      0|   559920|          26295   |          13808   |
| 18.6/(FRExt)| 09/22 | 09:26 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 218880|      0|      0|   220560|         236186   |          14467   |
| 18.6/(FRExt)| 09/22 | 09:59 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.449| 41.282| 42.818| 37.041| 41.033| 42.571| 219360|      0|      0|   221040|          15665   |          14658   |
| 18.6/(FRExt)| 09/22 | 10:04 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.449| 41.282| 42.818| 37.041| 41.033| 42.571| 219360| 119840|      0|   340880|          14978   |          14077   |
| 18.6/(FRExt)| 09/22 | 10:26 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 435120| 245600|      0|   682400|          15338   |          14449   |
| 18.6/(FRExt)| 09/22 | 10:40 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 435520| 245680|      0|   682880|          15960   |          14925   |
| 18.6/(FRExt)| 09/22 | 10:45 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 218080| 123520|      0|   343280|          15770   |          14778   |
| 18.6/(FRExt)| 09/22 | 10:53 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 348720| 140560|      0|   490960|          15789   |          14853   |
| 18.6/(FRExt)| 09/22 | 10:57 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 218880| 123120|      0|   343680|          15757   |          14764   |
